DesignName,ParticipantID,TrialID,Block1,Letter1,Letter2,Modifier1,Modifier2,Size
2key,4,1669,319,Middle,Middle,Alt,Alt,1
2key,4,1670,320,Left,Middle,CMD_Alt_Shift,None,2
2key,4,1671,321,Left,Right,CMD_Alt_Shift,Alt,1
2key,4,1672,322,Middle,Middle,CMD_Alt_Shift,CMD,1
2key,4,1673,323,Left,Middle,CMD_Alt_Shift,None,1
2key,4,1674,324,Right,Left,CMD,Alt,1
2key,4,1675,325,Right,Right,CMD,None,1
2key,4,1676,326,Middle,Right,CMD_Alt_Shift,CMD,2
2key,4,1677,327,Right,Left,None,Alt,2
2key,4,1678,328,Left,Middle,Alt,CMD,1
2key,4,1679,329,Right,Left,CMD,Alt,2
2key,4,1680,330,Middle,Middle,CMD,CMD,2
2key,4,1681,331,Left,Right,Alt,Alt,2
2key,4,1682,332,Right,Middle,Alt,CMD,2
2key,4,1683,333,Right,Left,CMD_Alt_Shift,CMD,2
2key,4,1684,334,Middle,Left,CMD_Alt_Shift,CMD,1
2key,4,1685,335,Middle,Middle,CMD,CMD_Alt_Shift,1
2key,4,1686,336,Left,Right,CMD_Shift,CMD,1
2key,4,1687,337,Right,Right,CMD_Shift,CMD_Alt_Shift,1
2key,4,1688,338,Left,Middle,CMD_Shift,CMD,2
2key,4,1689,339,Left,Left,None,Alt,1
2key,4,1690,340,Middle,Middle,CMD_Shift,CMD,2
2key,4,1691,341,Middle,Left,None,CMD,1
2key,4,1692,342,Left,Middle,CMD_Shift,CMD_Alt_Shift,2
2key,4,1693,343,Middle,Middle,Alt,None,1
2key,4,1694,344,Middle,Left,CMD_Alt_Shift,None,1
2key,4,1695,345,Right,Middle,CMD_Alt_Shift,CMD,1
2key,4,1696,346,Middle,Right,CMD_Alt_Shift,Alt,1
2key,4,1697,347,Right,Left,Alt,None,1
2key,4,1698,348,Middle,Right,CMD,Alt,1
2key,4,1699,349,Left,Left,CMD,CMD_Alt_Shift,1
2key,4,1700,350,Middle,Middle,CMD_Alt_Shift,None,2
2key,4,1701,351,Middle,Left,None,Alt,2
2key,4,1702,352,Left,Middle,None,CMD_Alt_Shift,2
2key,4,1703,353,Right,Right,None,None,2
2key,4,1704,354,Middle,Middle,CMD_Shift,Alt,2
2key,4,1705,355,Middle,Left,CMD,None,2
2key,4,1706,356,Right,Left,CMD_Alt_Shift,CMD_Alt_Shift,1
2key,4,1707,357,Right,Middle,Alt,CMD_Shift,1
2key,4,1708,358,Right,Right,CMD_Shift,Alt,1
2key,4,1709,359,Left,Middle,CMD_Alt_Shift,CMD,1
2key,4,1710,360,Right,Left,CMD,None,1
2key,4,1711,361,Left,Left,Alt,CMD_Shift,1
2key,4,1712,362,Left,Left,CMD_Alt_Shift,CMD_Shift,1
2key,4,1713,363,Right,Middle,None,None,1
2key,4,1714,364,Left,Left,CMD_Alt_Shift,CMD_Alt_Shift,2
2key,4,1715,365,Left,Middle,None,Alt,2
2key,4,1716,366,Right,Right,CMD,CMD_Alt_Shift,1
2key,4,1717,367,Left,Right,CMD,None,2
2key,4,1718,368,Left,Left,Alt,CMD_Shift,2
2key,4,1719,369,Left,Middle,CMD,Alt,2
2key,4,1720,370,Left,Left,None,None,2
2key,4,1721,371,Left,Left,None,None,1
2key,4,1722,372,Right,Left,CMD_Shift,Alt,2
2key,4,1723,373,Right,Middle,Alt,CMD,1
2key,4,1724,374,Right,Right,Alt,CMD_Alt_Shift,2
2key,4,1725,375,Left,Left,Alt,Alt,1
2key,4,1726,376,Left,Middle,Alt,CMD,2
2key,4,1727,377,Middle,Right,CMD,None,2
2key,4,1728,378,Middle,Left,Alt,None,1
2key,4,1729,379,Left,Middle,Alt,None,2
2key,4,1730,380,Right,Right,Alt,CMD,1
2key,4,1731,381,Left,Middle,None,None,2
2key,4,1732,382,Right,Right,CMD_Shift,CMD_Shift,1
2key,4,1733,383,Left,Right,None,CMD_Shift,2
2key,4,1734,384,Right,Middle,None,CMD_Alt_Shift,1
2key,4,1735,385,Middle,Right,CMD_Alt_Shift,None,2
2key,4,1736,386,Right,Middle,None,Alt,2
2key,4,1737,387,Middle,Middle,CMD_Shift,CMD_Alt_Shift,2
2key,4,1738,388,Right,Right,CMD_Alt_Shift,CMD_Alt_Shift,2
2key,4,1739,389,Left,Right,CMD_Shift,CMD_Alt_Shift,1
2key,4,1740,390,Right,Right,CMD_Alt_Shift,CMD,2
2key,4,1741,391,Middle,Right,CMD,CMD_Alt_Shift,2
2key,4,1742,392,Right,Left,None,CMD_Shift,2
2key,4,1743,393,Right,Right,CMD,Alt,1
2key,4,1744,394,Left,Middle,None,CMD_Shift,2
2key,4,1745,395,Left,Middle,CMD_Alt_Shift,CMD_Shift,1
2key,4,1746,396,Middle,Middle,Alt,None,2
2key,4,1747,397,Middle,Right,Alt,CMD,2
2key,4,1748,398,Middle,Middle,Alt,CMD,2
2key,4,1749,399,Right,Right,CMD,None,2
2key,4,1750,400,Middle,Middle,None,CMD_Shift,2
2key,4,1751,401,Middle,Left,None,None,2
2key,4,1752,402,Right,Middle,CMD_Alt_Shift,Alt,1
2key,4,1753,403,Middle,Right,CMD_Alt_Shift,CMD_Alt_Shift,1
2key,4,1754,404,Right,Left,Alt,CMD_Alt_Shift,2
2key,4,1755,405,Middle,Middle,None,Alt,2
2key,4,1756,406,Left,Right,CMD_Alt_Shift,CMD,1
2key,4,1757,407,Middle,Middle,CMD_Alt_Shift,Alt,2
2key,4,1758,408,Right,Left,Alt,None,2
2key,4,1759,409,Middle,Middle,CMD,Alt,1
2key,4,1760,410,Middle,Middle,None,CMD_Alt_Shift,2
2key,4,1761,411,Right,Right,Alt,CMD_Shift,2
2key,4,1762,412,Left,Middle,CMD_Alt_Shift,CMD_Shift,2
2key,4,1763,413,Right,Middle,Alt,CMD_Shift,2
2key,4,1764,414,Right,Left,None,CMD,1
2key,4,1765,415,Right,Right,None,CMD_Alt_Shift,2
2key,4,1766,416,Right,Middle,CMD_Shift,Alt,2
2key,4,1767,417,Left,Middle,CMD_Shift,CMD_Shift,2
2key,4,1768,418,Right,Left,CMD,CMD_Shift,1
2key,4,1769,419,Middle,Middle,CMD_Alt_Shift,CMD_Alt_Shift,1
2key,4,1770,420,Left,Left,Alt,Alt,2
2key,4,1771,421,Middle,Left,CMD_Shift,None,1
2key,4,1772,422,Middle,Right,Alt,Alt,1
2key,4,1773,423,Right,Left,Alt,CMD,2
2key,4,1774,424,Left,Left,Alt,CMD_Alt_Shift,2
2key,4,1775,425,Middle,Middle,Alt,CMD_Shift,1
2key,4,1776,426,Right,Left,Alt,CMD,1
2key,4,1777,427,Left,Right,CMD_Shift,CMD_Shift,2
2key,4,1778,428,Left,Left,Alt,None,2
2key,4,1779,429,Left,Middle,CMD_Shift,Alt,1
2key,4,1780,430,Middle,Middle,CMD_Shift,CMD,1
2key,4,1781,431,Left,Left,CMD,Alt,2
2key,4,1782,432,Right,Right,CMD,Alt,2
2key,4,1783,433,Middle,Right,CMD_Shift,None,2
2key,4,1784,434,Middle,Middle,CMD_Alt_Shift,CMD,2
2key,4,1785,435,Middle,Right,None,Alt,2
2key,4,1786,436,Left,Middle,CMD,CMD,1
2key,4,1787,437,Right,Middle,CMD,CMD,1
2key,4,1788,438,Middle,Left,CMD_Shift,CMD_Shift,2
2key,4,1789,439,Left,Middle,CMD_Alt_Shift,Alt,2
2key,4,1790,440,Right,Right,CMD_Alt_Shift,None,2
2key,4,1791,441,Right,Left,CMD_Alt_Shift,CMD_Shift,1
2key,4,1792,442,Left,Middle,CMD_Alt_Shift,CMD,2
2key,4,1793,443,Right,Left,CMD_Alt_Shift,Alt,2
2key,4,1794,444,Left,Left,None,CMD_Shift,2
2key,4,1795,445,Left,Left,CMD,CMD_Shift,2
2key,4,1796,446,Right,Left,CMD,CMD_Alt_Shift,1
2key,4,1797,447,Right,Middle,Alt,Alt,1
2key,4,1798,448,Middle,Right,CMD_Alt_Shift,CMD,1
2key,4,1799,449,Left,Left,None,Alt,2
2key,4,1800,450,Right,Right,Alt,CMD_Shift,1
2key,5,1801,1,Right,Left,CMD_Alt_Shift,CMD,2
2key,5,1802,2,Left,Middle,None,Alt,2
2key,5,1803,3,Left,Right,CMD,CMD_Alt_Shift,1
2key,5,1804,4,Left,Left,Alt,Alt,1
2key,5,1805,5,Left,Left,CMD_Alt_Shift,CMD,1
2key,5,1806,6,Middle,Middle,Alt,CMD_Alt_Shift,1
2key,5,1807,7,Right,Middle,CMD,CMD,1
2key,5,1808,8,Left,Middle,CMD_Alt_Shift,CMD_Alt_Shift,2
2key,5,1809,9,Left,Middle,CMD_Shift,CMD,1
2key,5,1810,10,Right,Middle,CMD_Shift,Alt,1
2key,5,1811,11,Right,Right,None,CMD_Alt_Shift,2
2key,5,1812,12,Left,Middle,None,CMD_Alt_Shift,2
2key,5,1813,13,Middle,Middle,CMD,CMD_Shift,1
2key,5,1814,14,Left,Middle,CMD,CMD_Alt_Shift,1
2key,5,1815,15,Right,Right,Alt,None,1
2key,5,1816,16,Left,Right,Alt,CMD_Alt_Shift,1
2key,5,1817,17,Middle,Left,CMD,CMD_Alt_Shift,1
2key,5,1818,18,Right,Left,CMD,CMD,1
2key,5,1819,19,Middle,Middle,CMD_Alt_Shift,CMD_Alt_Shift,1
2key,5,1820,20,Middle,Middle,None,None,1
2key,5,1821,21,Left,Right,CMD,CMD_Shift,1
2key,5,1822,22,Middle,Right,CMD_Alt_Shift,None,1
2key,5,1823,23,Middle,Left,CMD_Alt_Shift,None,1
2key,5,1824,24,Middle,Middle,None,CMD,1
2key,5,1825,25,Right,Left,CMD_Shift,CMD_Alt_Shift,1
2key,5,1826,26,Right,Left,CMD_Alt_Shift,Alt,2
2key,5,1827,27,Middle,Middle,CMD,CMD,1
2key,5,1828,28,Middle,Left,CMD_Shift,CMD,1
2key,5,1829,29,Middle,Left,CMD,None,2
2key,5,1830,30,Right,Right,None,Alt,2
2key,5,1831,31,Left,Middle,Alt,None,2
2key,5,1832,32,Right,Right,CMD,CMD_Alt_Shift,1
2key,5,1833,33,Right,Right,Alt,Alt,2
2key,5,1834,34,Right,Left,CMD_Alt_Shift,None,1
2key,5,1835,35,Middle,Left,CMD,Alt,2
2key,5,1836,36,Right,Middle,CMD,CMD_Alt_Shift,1
2key,5,1837,37,Right,Left,None,CMD_Shift,2
2key,5,1838,38,Right,Middle,CMD_Shift,CMD,1
2key,5,1839,39,Right,Left,CMD_Shift,None,2
2key,5,1840,40,Middle,Left,CMD_Alt_Shift,CMD_Alt_Shift,1
2key,5,1841,41,Left,Middle,CMD_Shift,CMD_Shift,1
2key,5,1842,42,Right,Middle,None,None,1
2key,5,1843,43,Middle,Left,CMD,CMD,2
2key,5,1844,44,Right,Right,None,Alt,1
2key,5,1845,45,Left,Left,CMD,CMD,2
2key,5,1846,46,Right,Middle,CMD_Shift,CMD_Alt_Shift,2
2key,5,1847,47,Right,Middle,CMD_Alt_Shift,CMD,1
2key,5,1848,48,Right,Right,CMD_Shift,Alt,1
2key,5,1849,49,Right,Middle,Alt,None,1
2key,5,1850,50,Middle,Left,CMD_Shift,CMD,2
2key,5,1851,51,Right,Middle,CMD_Alt_Shift,None,1
2key,5,1852,52,Left,Middle,None,Alt,1
2key,5,1853,53,Middle,Right,CMD_Shift,CMD_Alt_Shift,1
2key,5,1854,54,Right,Left,CMD,Alt,1
2key,5,1855,55,Right,Left,Alt,None,1
2key,5,1856,56,Left,Right,Alt,Alt,2
2key,5,1857,57,Right,Left,CMD,None,1
2key,5,1858,58,Right,Left,Alt,CMD_Shift,2
2key,5,1859,59,Middle,Right,None,Alt,1
2key,5,1860,60,Middle,Middle,CMD_Shift,CMD_Alt_Shift,2
2key,5,1861,61,Middle,Middle,CMD,CMD_Shift,2
2key,5,1862,62,Left,Right,CMD,Alt,1
2key,5,1863,63,Middle,Right,None,CMD,1
2key,5,1864,64,Left,Left,CMD_Alt_Shift,CMD_Alt_Shift,1
2key,5,1865,65,Right,Middle,CMD,Alt,1
2key,5,1866,66,Left,Right,CMD_Alt_Shift,CMD_Alt_Shift,1
2key,5,1867,67,Right,Middle,Alt,None,2
2key,5,1868,68,Right,Middle,CMD_Alt_Shift,None,2
2key,5,1869,69,Middle,Right,CMD,None,2
2key,5,1870,70,Right,Middle,Alt,CMD_Alt_Shift,2
2key,5,1871,71,Right,Middle,CMD_Shift,Alt,2
2key,5,1872,72,Middle,Right,Alt,CMD,1
2key,5,1873,73,Middle,Right,Alt,CMD,2
2key,5,1874,74,Left,Right,Alt,None,2
2key,5,1875,75,Right,Right,CMD_Shift,CMD,1
2key,5,1876,76,Middle,Right,CMD_Shift,CMD_Shift,1
2key,5,1877,77,Left,Left,None,CMD_Shift,2
2key,5,1878,78,Middle,Right,Alt,None,2
2key,5,1879,79,Left,Right,None,CMD_Shift,2
2key,5,1880,80,Middle,Middle,CMD,CMD,2
2key,5,1881,81,Right,Right,CMD_Alt_Shift,CMD,2
2key,5,1882,82,Right,Middle,CMD_Shift,None,2
2key,5,1883,83,Left,Middle,Alt,CMD_Shift,1
2key,5,1884,84,Middle,Left,Alt,Alt,1
2key,5,1885,85,Right,Right,CMD_Alt_Shift,None,1
2key,5,1886,86,Right,Left,CMD,CMD_Alt_Shift,1
2key,5,1887,87,Left,Left,CMD_Alt_Shift,Alt,2
2key,5,1888,88,Left,Middle,Alt,Alt,2
2key,5,1889,89,Left,Middle,Alt,None,1
2key,5,1890,90,Right,Left,CMD_Shift,CMD_Shift,2
2key,5,1891,91,Right,Right,Alt,None,2
2key,5,1892,92,Right,Middle,CMD_Alt_Shift,Alt,1
2key,5,1893,93,Right,Right,Alt,CMD_Alt_Shift,2
2key,5,1894,94,Left,Left,CMD_Shift,CMD,2
2key,5,1895,95,Left,Middle,None,CMD,2
2key,5,1896,96,Middle,Middle,None,None,2
2key,5,1897,97,Left,Right,CMD_Shift,None,2
2key,5,1898,98,Left,Right,CMD_Shift,CMD_Shift,1
2key,5,1899,99,Middle,Middle,None,Alt,2
2key,5,1900,100,Right,Middle,CMD_Shift,CMD_Shift,2
2key,5,1901,101,Left,Left,CMD_Alt_Shift,CMD_Shift,1
2key,5,1902,102,Left,Right,CMD,CMD_Alt_Shift,2
2key,5,1903,103,Left,Middle,CMD_Shift,None,2
2key,5,1904,104,Left,Left,CMD_Shift,Alt,2
2key,5,1905,105,Left,Left,CMD,Alt,2
2key,5,1906,106,Left,Right,None,None,2
2key,5,1907,107,Middle,Middle,CMD_Alt_Shift,None,2
2key,5,1908,108,Right,Middle,CMD_Alt_Shift,CMD_Alt_Shift,2
2key,5,1909,109,Right,Right,CMD_Alt_Shift,CMD_Alt_Shift,2
2key,5,1910,110,Right,Left,Alt,CMD_Shift,1
2key,5,1911,111,Left,Right,CMD_Alt_Shift,CMD,1
2key,5,1912,112,Right,Right,Alt,CMD,1
2key,5,1913,113,Middle,Middle,CMD_Shift,CMD_Alt_Shift,1
2key,5,1914,114,Middle,Right,None,CMD,2
2key,5,1915,115,Left,Right,CMD,CMD_Shift,2
2key,5,1916,116,Middle,Right,None,CMD_Alt_Shift,1
2key,5,1917,117,Middle,Left,None,None,2
2key,5,1918,118,Middle,Middle,CMD_Alt_Shift,CMD_Shift,2
2key,5,1919,119,Left,Right,None,CMD_Alt_Shift,2
2key,5,1920,120,Left,Left,CMD_Shift,CMD_Shift,1
2key,5,1921,121,Left,Left,CMD,Alt,1
2key,5,1922,122,Right,Middle,CMD,None,1
2key,5,1923,123,Right,Right,Alt,Alt,1
2key,5,1924,124,Right,Middle,CMD,None,2
2key,5,1925,125,Left,Right,None,CMD_Shift,1
2key,5,1926,126,Left,Right,CMD_Alt_Shift,CMD_Shift,2
2key,5,1927,127,Right,Right,CMD_Shift,CMD_Shift,1
2key,5,1928,128,Left,Right,CMD_Alt_Shift,Alt,1
2key,5,1929,129,Left,Right,None,CMD,1
2key,5,1930,130,Left,Middle,CMD_Shift,CMD_Shift,2
2key,5,1931,131,Left,Right,Alt,CMD,1
2key,5,1932,132,Middle,Right,CMD_Alt_Shift,CMD_Shift,2
2key,5,1933,133,Middle,Right,CMD_Alt_Shift,CMD_Shift,1
2key,5,1934,134,Middle,Middle,None,CMD_Alt_Shift,2
2key,5,1935,135,Middle,Middle,CMD,CMD_Alt_Shift,1
2key,5,1936,136,Left,Middle,CMD_Shift,CMD,2
2key,5,1937,137,Left,Left,CMD,CMD,1
2key,5,1938,138,Middle,Left,CMD,None,1
2key,5,1939,139,Middle,Left,Alt,CMD,1
2key,5,1940,140,Left,Middle,CMD,CMD,1
2key,5,1941,141,Left,Left,CMD_Alt_Shift,CMD,2
2key,5,1942,142,Left,Left,Alt,None,1
2key,5,1943,143,Middle,Right,CMD,Alt,1
2key,5,1944,144,Right,Right,Alt,CMD_Shift,1
2key,5,1945,145,Left,Right,CMD_Alt_Shift,None,2
2key,5,1946,146,Middle,Left,CMD,CMD_Alt_Shift,2
2key,5,1947,147,Left,Left,CMD_Shift,CMD_Alt_Shift,1
2key,5,1948,148,Left,Right,None,Alt,2
2key,5,1949,149,Left,Right,Alt,CMD_Alt_Shift,2
2key,5,1950,150,Left,Left,CMD_Shift,CMD,1
2key,5,1951,151,Right,Right,None,None,1
2key,5,1952,152,Right,Left,CMD_Alt_Shift,CMD,1
2key,5,1953,153,Middle,Middle,CMD_Shift,None,2
2key,5,1954,154,Left,Middle,Alt,CMD_Alt_Shift,2
2key,5,1955,155,Middle,Middle,Alt,CMD_Alt_Shift,2
2key,5,1956,156,Left,Left,CMD_Shift,Alt,1
2key,5,1957,157,Middle,Middle,Alt,None,1
2key,5,1958,158,Right,Middle,CMD_Shift,CMD,2
2key,5,1959,159,Right,Middle,None,Alt,1
2key,5,1960,160,Right,Left,Alt,CMD_Alt_Shift,2
2key,5,1961,161,Right,Middle,None,CMD_Alt_Shift,1
2key,5,1962,162,Left,Right,Alt,CMD_Shift,2
2key,5,1963,163,Left,Left,Alt,CMD_Alt_Shift,2
2key,5,1964,164,Right,Left,CMD_Shift,CMD_Alt_Shift,2
2key,5,1965,165,Middle,Middle,None,CMD,2
2key,5,1966,166,Left,Middle,Alt,CMD_Shift,2
2key,5,1967,167,Left,Left,Alt,CMD,2
2key,5,1968,168,Left,Left,CMD,CMD_Shift,2
2key,5,1969,169,Left,Middle,Alt,CMD_Alt_Shift,1
2key,5,1970,170,Middle,Left,CMD_Alt_Shift,CMD_Shift,2
2key,5,1971,171,Right,Left,None,CMD_Alt_Shift,2
2key,5,1972,172,Middle,Left,CMD_Alt_Shift,CMD,1
2key,5,1973,173,Left,Left,None,CMD_Alt_Shift,2
2key,5,1974,174,Middle,Left,None,CMD_Alt_Shift,1
2key,5,1975,175,Right,Left,None,CMD,1
2key,5,1976,176,Right,Left,Alt,Alt,2
2key,5,1977,177,Right,Middle,CMD,Alt,2
2key,5,1978,178,Middle,Left,CMD_Shift,CMD_Alt_Shift,2
2key,5,1979,179,Left,Right,CMD_Shift,CMD,1
2key,5,1980,180,Middle,Right,CMD_Shift,None,1
2key,5,1981,181,Middle,Right,CMD_Shift,CMD,2
2key,5,1982,182,Right,Right,None,CMD,2
2key,5,1983,183,Left,Left,CMD,None,2
2key,5,1984,184,Right,Right,CMD_Alt_Shift,Alt,2
2key,5,1985,185,Right,Right,CMD_Alt_Shift,CMD_Shift,1
2key,5,1986,186,Left,Right,CMD,Alt,2
2key,5,1987,187,Middle,Middle,CMD_Shift,None,1
2key,5,1988,188,Middle,Middle,CMD_Shift,CMD_Shift,2
2key,5,1989,189,Middle,Right,CMD,CMD,2
2key,5,1990,190,Middle,Left,CMD_Alt_Shift,CMD_Alt_Shift,2
2key,5,1991,191,Middle,Left,None,CMD_Alt_Shift,2
2key,5,1992,192,Middle,Left,Alt,None,1
2key,5,1993,193,Middle,Left,Alt,CMD_Shift,1
2key,5,1994,194,Middle,Middle,CMD_Alt_Shift,Alt,2
2key,5,1995,195,Right,Middle,None,CMD,1
2key,5,1996,196,Middle,Middle,Alt,CMD_Shift,1
2key,5,1997,197,Middle,Right,CMD_Alt_Shift,None,2
2key,5,1998,198,Middle,Middle,None,CMD_Shift,2
2key,5,1999,199,Left,Right,Alt,None,1
2key,5,2000,200,Middle,Right,Alt,CMD_Shift,1
2key,5,2001,201,Right,Left,CMD,CMD,2
2key,5,2002,202,Middle,Right,None,Alt,2
2key,5,2003,203,Right,Middle,CMD,CMD_Shift,1
2key,5,2004,204,Right,Right,CMD_Shift,CMD,2
2key,5,2005,205,Right,Left,None,None,2
2key,5,2006,206,Left,Middle,CMD_Alt_Shift,Alt,2
2key,5,2007,207,Left,Left,CMD_Alt_Shift,None,1
2key,5,2008,208,Middle,Right,CMD,CMD_Shift,2
2key,5,2009,209,Right,Left,None,Alt,1
2key,5,2010,210,Left,Left,CMD,None,1
2key,5,2011,211,Middle,Right,CMD,CMD_Shift,1
2key,5,2012,212,Right,Right,CMD_Alt_Shift,None,2
2key,5,2013,213,Left,Middle,CMD,CMD_Shift,2
2key,5,2014,214,Right,Right,CMD_Shift,CMD_Alt_Shift,1
2key,5,2015,215,Right,Middle,CMD_Alt_Shift,CMD_Shift,1
2key,5,2016,216,Middle,Left,CMD,CMD_Shift,2
2key,5,2017,217,Left,Middle,CMD,Alt,2
2key,5,2018,218,Right,Right,None,CMD_Alt_Shift,1
2key,5,2019,219,Middle,Left,CMD_Shift,CMD_Shift,2
2key,5,2020,220,Middle,Right,None,None,2
2key,5,2021,221,Left,Right,CMD,None,2
2key,5,2022,222,Middle,Middle,CMD,None,2
2key,5,2023,223,Left,Left,CMD_Shift,CMD_Alt_Shift,2
2key,5,2024,224,Middle,Left,CMD_Alt_Shift,Alt,1
2key,5,2025,225,Right,Right,None,CMD_Shift,1
2key,5,2026,226,Left,Left,CMD_Alt_Shift,Alt,1
2key,5,2027,227,Middle,Left,CMD_Alt_Shift,CMD_Shift,1
2key,5,2028,228,Middle,Right,None,CMD_Shift,2
2key,5,2029,229,Middle,Left,Alt,Alt,2
2key,5,2030,230,Right,Middle,None,CMD_Shift,2
2key,5,2031,231,Right,Left,Alt,CMD_Alt_Shift,1
2key,5,2032,232,Middle,Right,CMD_Shift,Alt,2
2key,5,2033,233,Middle,Right,CMD,CMD_Alt_Shift,1
2key,5,2034,234,Left,Middle,CMD,CMD_Alt_Shift,2
2key,5,2035,235,Left,Left,Alt,None,2
2key,5,2036,236,Middle,Right,None,None,1
2key,5,2037,237,Middle,Left,CMD_Shift,None,1
2key,5,2038,238,Right,Left,CMD_Shift,CMD,1
2key,5,2039,239,Left,Middle,CMD_Shift,CMD_Alt_Shift,2
2key,5,2040,240,Middle,Right,CMD,None,1
2key,5,2041,241,Middle,Right,Alt,CMD_Shift,2
2key,5,2042,242,Left,Middle,None,CMD_Shift,2
2key,5,2043,243,Middle,Left,Alt,CMD_Shift,2
2key,5,2044,244,Left,Right,CMD_Alt_Shift,CMD_Shift,1
2key,5,2045,245,Middle,Left,None,CMD_Shift,2
2key,5,2046,246,Middle,Right,CMD_Shift,None,2
2key,5,2047,247,Middle,Right,Alt,CMD_Alt_Shift,2
2key,5,2048,248,Left,Left,CMD_Shift,CMD_Shift,2
2key,5,2049,249,Left,Right,CMD_Shift,None,1
2key,5,2050,250,Left,Left,CMD_Alt_Shift,None,2
2key,5,2051,251,Middle,Right,CMD_Shift,CMD_Alt_Shift,2
2key,5,2052,252,Left,Right,Alt,CMD,2
2key,5,2053,253,Right,Middle,CMD_Shift,None,1
2key,5,2054,254,Middle,Right,CMD_Shift,Alt,1
2key,5,2055,255,Left,Right,CMD_Shift,Alt,1
2key,5,2056,256,Middle,Middle,None,Alt,1
2key,5,2057,257,Right,Left,CMD_Shift,Alt,2
2key,5,2058,258,Left,Middle,None,None,2
2key,5,2059,259,Right,Middle,CMD_Shift,CMD_Alt_Shift,1
2key,5,2060,260,Middle,Left,None,Alt,2
2key,5,2061,261,Right,Right,CMD_Alt_Shift,CMD_Alt_Shift,1
2key,5,2062,262,Middle,Right,CMD,CMD_Alt_Shift,2
2key,5,2063,263,Left,Left,None,CMD,2
2key,5,2064,264,Right,Middle,CMD,CMD_Shift,2
2key,5,2065,265,Left,Middle,CMD,None,2
2key,5,2066,266,Middle,Left,CMD_Shift,Alt,2
2key,5,2067,267,Right,Right,None,None,2
2key,5,2068,268,Middle,Right,CMD_Alt_Shift,CMD_Alt_Shift,1
2key,5,2069,269,Right,Right,CMD,CMD_Shift,2
2key,5,2070,270,Right,Middle,CMD_Alt_Shift,CMD_Shift,2
2key,5,2071,271,Middle,Left,None,None,1
2key,5,2072,272,Left,Left,None,Alt,1
2key,5,2073,273,Left,Right,CMD_Alt_Shift,None,1
2key,5,2074,274,Left,Right,CMD_Shift,Alt,2
2key,5,2075,275,Left,Right,None,None,1
2key,5,2076,276,Left,Right,None,Alt,1
2key,5,2077,277,Right,Right,CMD_Alt_Shift,CMD_Shift,2
2key,5,2078,278,Middle,Middle,CMD_Shift,CMD,1
2key,5,2079,279,Middle,Left,Alt,CMD_Alt_Shift,1
2key,5,2080,280,Middle,Middle,Alt,CMD,2
2key,5,2081,281,Right,Middle,None,CMD,2
2key,5,2082,282,Middle,Right,None,CMD_Alt_Shift,2
2key,5,2083,283,Middle,Right,Alt,CMD_Alt_Shift,1
2key,5,2084,284,Middle,Left,CMD_Shift,Alt,1
2key,5,2085,285,Middle,Right,CMD_Shift,CMD_Shift,2
2key,5,2086,286,Left,Left,CMD_Alt_Shift,CMD_Alt_Shift,2
2key,5,2087,287,Middle,Left,CMD_Alt_Shift,Alt,2
2key,5,2088,288,Left,Middle,CMD_Shift,None,1
2key,5,2089,289,Right,Left,CMD_Shift,CMD,2
2key,5,2090,290,Right,Left,CMD_Shift,Alt,1
2key,5,2091,291,Middle,Middle,CMD_Shift,Alt,2
2key,5,2092,292,Right,Middle,None,Alt,2
2key,5,2093,293,Middle,Left,CMD_Shift,CMD_Shift,1
2key,5,2094,294,Middle,Left,None,Alt,1
2key,5,2095,295,Right,Middle,Alt,CMD_Shift,1
2key,5,2096,296,Left,Right,None,CMD,2
2key,5,2097,297,Left,Right,CMD_Alt_Shift,CMD_Alt_Shift,2
2key,5,2098,298,Right,Right,CMD_Shift,None,2
2key,5,2099,299,Middle,Left,CMD,Alt,1
2key,5,2100,300,Right,Left,None,None,1
2key,5,2101,301,Right,Middle,CMD,CMD_Alt_Shift,2
2key,5,2102,302,Right,Left,CMD_Alt_Shift,CMD_Alt_Shift,1
2key,5,2103,303,Right,Left,None,Alt,2
2key,5,2104,304,Right,Middle,Alt,CMD,1
2key,5,2105,305,Middle,Left,CMD,CMD_Shift,1
2key,5,2106,306,Left,Right,CMD,None,1
2key,5,2107,307,Right,Left,CMD_Alt_Shift,None,2
2key,5,2108,308,Middle,Left,Alt,CMD_Alt_Shift,2
2key,5,2109,309,Left,Right,CMD_Shift,CMD_Shift,2
2key,5,2110,310,Right,Middle,CMD_Alt_Shift,CMD_Alt_Shift,1
2key,5,2111,311,Left,Middle,CMD,Alt,1
2key,5,2112,312,Right,Right,CMD,CMD,2
2key,5,2113,313,Middle,Left,Alt,CMD,2
2key,5,2114,314,Left,Right,CMD,CMD,2
2key,5,2115,315,Left,Left,CMD_Shift,None,2
2key,5,2116,316,Left,Right,Alt,Alt,1
2key,5,2117,317,Right,Right,None,CMD_Shift,2
2key,5,2118,318,Right,Right,CMD,Alt,1
2key,5,2119,319,Middle,Middle,Alt,Alt,2
2key,5,2120,320,Left,Middle,CMD_Alt_Shift,CMD,1
2key,5,2121,321,Left,Right,CMD_Alt_Shift,Alt,2
2key,5,2122,322,Middle,Middle,CMD_Alt_Shift,CMD,2
2key,5,2123,323,Left,Middle,CMD_Alt_Shift,None,2
2key,5,2124,324,Right,Left,CMD,Alt,2
